pool_id,Year,MMWR_Week,Date_Collected,Zip_Code,county,county_code,Collected,Tested,WNV,Pools
201-363,2005,26,8-Jul-05,26115,Monroe,26115,1,1,NEG,1
201-364,2005,26,8-Jul-05,26135,Oscoda,26135,1,1,NEG,1
201-365,2005,26,8-Jul-05,26165,Wexford,26165,1,1,NEG,1
201-366,2005,26,8-Jul-05,26139,Ottawa,26139,1,1,NEG,1
201-367,2005,26,8-Jul-05,26155,Shiawassee,26155,1,1,NEG,1
201-368,2005,26,8-Jul-05,26025,Calhoun,26025,1,1,NEG,1
201-369,2005,26,8-Jul-05,26155,Shiawassee,26155,1,1,NEG,1
201-370,2005,26,9-Jul-05,26147,St Clair,26147,1,1,NEG,1
201-371,2005,26,11-Jul-05,26137,Otsego,26137,1,1,NEG,1
201-372,2005,26,11-Jul-05,26089,Leelanau,26089,1,1,NEG,1
201-373,2005,26,11-Jul-05,26097,Mackinac,26097,1,1,POS,1
201-374,2005,26,12-Jul-05,26051,Gladwin,26051,1,1,POS,1
201-375,2005,26,12-Jul-05,26133,Osceola,26133,1,1,POS,1
201-376,2005,26,12-Jul-05,26149,St Joseph,26149,1,1,POS,1
201-377,2005,26,12-Jul-05,26137,Otsego,26137,1,1,NEG,1
201-378,2005,26,12-Jul-05,26125,Oakland,26125,1,1,NEG,1
201-379,2005,26,12-Jul-05,26047,Emmet,26047,1,1,NEG,1
201-380,2005,26,12-Jul-05,26045,Eaton,26045,1,1,NEG,1
201-381,2005,26,12-Jul-05,26153,Schoolcraft,26153,1,1,NEG,1
201-382,2005,26,12-Jul-05,26127,Oceana,26127,1,1,NEG,1
201-383,2005,26,12-Jul-05,26067,Ionia,26067,1,1,NEG,1
201-384,2005,26,12-Jul-05,26049,Genesee,26049,1,1,NEG,1
201-385,2005,26,12-Jul-05,26073,Isabella,26073,1,1,NEG,1
201-386,2005,26,12-Jul-05,26151,Sanilac,26151,1,1,NEG,1
201-387,2005,26,12-Jul-05,26095,Luce,26095,1,1,NEG,1
201-388,2005,26,12-Jul-05,26075,Jackson,26075,1,1,NEG,1
201-389,2005,26,12-Jul-05,26045,Eaton,26045,1,1,NEG,1
201-390,2005,26,12-Jul-05,26107,Mecosta,26107,1,1,NEG,1
201-391,2005,26,12-Jul-05,26047,Emmet,26047,1,1,NEG,1
201-392,2005,26,12-Jul-05,26147,St Clair,26147,1,1,NEG,1
201-393,2005,26,12-Jul-05,26085,Lake,26085,1,1,NEG,1
201-394,2005,26,12-Jul-05,26165,Wexford,26165,1,1,NEG,1
201-395,2005,26,12-Jul-05,26029,Charlevoix,26029,1,1,NEG,1
201-396,2005,26,12-Jul-05,26123,Newaygo,26123,1,1,NEG,1
201-397,2005,26,12-Jul-05,26115,Monroe,26115,1,1,NEG,1
201-398,2005,26,12-Jul-05,26117,Montcalm,26117,1,1,NEG,1
201-399,2005,26,12-Jul-05,26147,St Clair,26147,1,1,NEG,1
201-400,2005,26,12-Jul-05,26163,Wayne,26163,1,1,NEG,1
201-401,2005,26,12-Jul-05,26059,Hillsdale,26059,1,1,NEG,1
201-402,2005,26,12-Jul-05,26069,Iosco,26069,1,1,NEG,1
201-403,2005,26,12-Jul-05,26081,Kent,26081,1,1,NEG,1
201-404,2005,26,12-Jul-05,26105,Mason,26105,1,1,NEG,1
201-405,2005,26,12-Jul-05,26141,Presque Isle,26141,1,1,NEG,1
201-406,2005,26,12-Jul-05,26161,Washtenaw,26161,1,1,NEG,1
201-407,2005,26,12-Jul-05,26097,Mackinac,26097,1,1,NEG,1
201-408,2005,26,12-Jul-05,26123,Newaygo,26123,1,1,NEG,1
201-409,2005,26,12-Jul-05,26101,Manistee,26101,1,1,NEG,1
201-410,2005,26,12-Jul-05,26149,St Joseph,26149,1,1,NEG,1
201-411,2005,26,12-Jul-05,26065,Ingham,26065,1,1,NEG,1
201-412,2005,26,12-Jul-05,26003,Alger,26003,1,1,NEG,1
201-413,2005,26,12-Jul-05,26045,Eaton,26045,1,1,NEG,1
201-414,2005,26,12-Jul-05,26137,Otsego,26137,1,1,NEG,1
201-415,2005,26,12-Jul-05,26057,Gratiot,26057,1,1,NEG,1
201-416,2005,26,12-Jul-05,26089,Leelanau,26089,1,1,NEG,1
201-417,2005,26,12-Jul-05,26049,Genesee,26049,1,1,NEG,1
201-418,2005,26,12-Jul-05,26117,Montcalm,26117,1,1,NEG,1
201-419,2005,26,12-Jul-05,26077,Kalamazoo,26077,1,1,NEG,1
201-420,2005,26,12-Jul-05,26059,Hillsdale,26059,1,1,NEG,1
201-421,2005,26,12-Jul-05,26063,Huron,26063,1,1,NEG,1
201-422,2005,26,12-Jul-05,26041,Delta,26041,1,1,NEG,1
201-423,2005,26,12-Jul-05,26113,Missaukee,26113,1,1,NEG,1
201-424,2005,26,12-Jul-05,26045,Eaton,26045,1,1,NEG,1
201-425,2005,26,12-Jul-05,26111,Midland,26111,1,1,NEG,1
201-426,2005,26,12-Jul-05,26073,Isabella,26073,1,1,NEG,1
201-427,2005,26,12-Jul-05,26151,Sanilac,26151,1,1,NEG,1
201-428,2005,26,12-Jul-05,26095,Luce,26095,1,1,NEG,1
201-429,2005,26,12-Jul-05,26079,Kalkaska,26079,1,1,NEG,1
201-430,2005,26,12-Jul-05,26003,Alger,26003,1,1,NEG,1
201-431,2005,26,12-Jul-05,26083,Keweenaw,26083,1,1,NEG,1
201-432,2005,26,12-Jul-05,26047,Emmet,26047,1,1,NEG,1
201-433,2005,26,12-Jul-05,26073,Isabella,26073,1,1,NEG,1
201-434,2005,26,12-Jul-05,26065,Ingham,26065,1,1,NEG,1
201-435,2005,26,12-Jul-05,26081,Kent,26081,1,1,NEG,1
201-436,2005,26,13-Jul-05,26073,Isabella,26073,1,1,POS,1
201-437,2005,26,14-Jul-05,26009,Antrim,26009,1,1,POS,1
201-438,2005,26,14-Jul-05,26119,Montmorency,26119,1,1,NEG,1
201-439,2005,26,14-Jul-05,26091,Lenawee,26091,1,1,NEG,1
201-440,2005,26,14-Jul-05,26149,St Joseph,26149,1,1,NEG,1
201-441,2005,26,14-Jul-05,26149,St Joseph,26149,1,1,NEG,1
201-442,2005,26,14-Jul-05,26055,Grand Traverse,26055,1,1,NEG,1
201-443,2005,26,14-Jul-05,26065,Ingham,26065,1,1,NEG,1
201-444,2005,26,14-Jul-05,26143,Roscommon,26143,1,1,NEG,1
201-445,2005,26,14-Jul-05,26053,Gogebic,26053,1,1,NEG,1
201-446,2005,26,14-Jul-05,26161,Washtenaw,26161,1,1,NEG,1
201-447,2005,26,14-Jul-05,26153,Schoolcraft,26153,1,1,NEG,1
201-448,2005,26,14-Jul-05,26119,Montmorency,26119,1,1,NEG,1
201-449,2005,26,14-Jul-05,26023,Branch,26023,1,1,NEG,1
201-450,2005,26,14-Jul-05,26067,Ionia,26067,1,1,NEG,1
201-451,2005,26,14-Jul-05,26071,Iron,26071,1,1,NEG,1
201-452,2005,26,14-Jul-05,26025,Calhoun,26025,1,1,NEG,1
201-453,2005,26,14-Jul-05,26019,Benzie,26019,1,1,NEG,1
201-454,2005,26,14-Jul-05,26145,Saginaw,26145,1,1,NEG,1
201-455,2005,26,14-Jul-05,26119,Montmorency,26119,1,1,NEG,1
201-456,2005,26,14-Jul-05,26003,Alger,26003,1,1,NEG,1
201-457,2005,26,14-Jul-05,26037,Clinton,26037,1,1,NEG,1
201-458,2005,26,14-Jul-05,26105,Mason,26105,1,1,NEG,1
201-459,2005,26,14-Jul-05,26041,Delta,26041,1,1,NEG,1
201-460,2005,26,14-Jul-05,26067,Ionia,26067,1,1,NEG,1
201-461,2005,26,14-Jul-05,26065,Ingham,26065,1,1,NEG,1
201-462,2005,26,14-Jul-05,26151,Sanilac,26151,1,1,NEG,1
201-463,2005,26,14-Jul-05,26061,Houghton,26061,1,1,NEG,1
201-464,2005,26,14-Jul-05,26155,Shiawassee,26155,1,1,NEG,1
201-465,2005,26,14-Jul-05,26139,Ottawa,26139,1,1,NEG,1
201-466,2005,26,14-Jul-05,26093,Livingston,26093,1,1,NEG,1
201-467,2005,26,14-Jul-05,26139,Ottawa,26139,1,1,NEG,1
201-468,2005,26,14-Jul-05,26133,Osceola,26133,1,1,NEG,1
201-469,2005,26,14-Jul-05,26053,Gogebic,26053,1,1,NEG,1
201-470,2005,26,14-Jul-05,26131,Ontonagon,26131,1,1,NEG,1
201-471,2005,26,14-Jul-05,26021,Berrien,26021,1,1,NEG,1
201-472,2005,26,15-Jul-05,26101,Manistee,26101,1,1,NEG,1
201-473,2005,26,15-Jul-05,26049,Genesee,26049,1,1,NEG,1
201-474,2005,26,15-Jul-05,26149,St Joseph,26149,1,1,NEG,1
201-475,2005,26,15-Jul-05,26123,Newaygo,26123,1,1,NEG,1
201-476,2005,26,15-Jul-05,26073,Isabella,26073,1,1,NEG,1
201-477,2005,26,15-Jul-05,26037,Clinton,26037,1,1,NEG,1
201-478,2005,26,15-Jul-05,26033,Chippewa,26033,1,1,NEG,1
201-479,2005,26,17-Jul-05,26155,Shiawassee,26155,1,1,NEG,1
201-480,2005,26,18-Jul-05,26119,Montmorency,26119,1,1,NEG,1
201-481,2005,26,18-Jul-05,26149,St Joseph,26149,1,1,NEG,1
201-482,2005,26,18-Jul-05,26059,Hillsdale,26059,1,1,NEG,1
201-483,2005,26,19-Jul-05,26079,Kalkaska,26079,1,1,NEG,1
201-484,2005,26,19-Jul-05,26037,Clinton,26037,1,1,NEG,1
201-485,2005,26,19-Jul-05,26161,Washtenaw,26161,1,1,NEG,1
201-486,2005,26,19-Jul-05,26077,Kalamazoo,26077,1,1,NEG,1
201-487,2005,26,19-Jul-05,26011,Arenac,26011,1,1,NEG,1
201-488,2005,26,19-Jul-05,26147,St Clair,26147,1,1,NEG,1
201-489,2005,26,19-Jul-05,26075,Jackson,26075,1,1,NEG,1
201-490,2005,26,19-Jul-05,26041,Delta,26041,1,1,NEG,1
201-491,2005,26,19-Jul-05,26115,Monroe,26115,1,1,NEG,1
201-492,2005,26,19-Jul-05,26093,Livingston,26093,1,1,NEG,1
201-493,2005,26,20-Jul-05,26051,Gladwin,26051,1,1,NEG,1
201-494,2005,26,20-Jul-05,26091,Lenawee,26091,1,1,NEG,1
201-495,2005,26,20-Jul-05,26091,Lenawee,26091,1,1,NEG,1
201-496,2005,26,20-Jul-05,26139,Ottawa,26139,1,1,NEG,1
201-497,2005,26,20-Jul-05,26067,Ionia,26067,1,1,NEG,1
201-498,2005,26,20-Jul-05,26071,Iron,26071,1,1,NEG,1
201-499,2005,26,20-Jul-05,26155,Shiawassee,26155,1,1,NEG,1
201-500,2005,26,20-Jul-05,26153,Schoolcraft,26153,1,1,NEG,1
201-501,2005,26,20-Jul-05,26149,St Joseph,26149,1,1,NEG,1
201-502,2005,26,20-Jul-05,26057,Gratiot,26057,1,1,NEG,1
201-503,2005,26,20-Jul-05,26071,Iron,26071,1,1,POS,1
201-504,2005,26,21-Jul-05,26121,Muskegon,26121,1,1,NEG,1
201-505,2005,26,21-Jul-05,26097,Mackinac,26097,1,1,NEG,1
201-506,2005,26,21-Jul-05,26003,Alger,26003,1,1,NEG,1
201-507,2005,26,21-Jul-05,26119,Montmorency,26119,1,1,NEG,1
201-508,2005,26,21-Jul-05,26155,Shiawassee,26155,1,1,NEG,1
201-509,2005,26,21-Jul-05,26127,Oceana,26127,1,1,NEG,1
201-510,2005,26,21-Jul-05,26049,Genesee,26049,1,1,NEG,1
201-511,2005,26,21-Jul-05,26125,Oakland,26125,1,1,NEG,1
201-512,2005,26,21-Jul-05,26053,Gogebic,26053,1,1,NEG,1
201-513,2005,26,21-Jul-05,26127,Oceana,26127,1,1,NEG,1
201-514,2005,26,21-Jul-05,26001,Alcona,26001,1,1,NEG,1
201-515,2005,26,21-Jul-05,26059,Hillsdale,26059,1,1,NEG,1
201-516,2005,26,21-Jul-05,26095,Luce,26095,1,1,NEG,1
201-517,2005,26,21-Jul-05,26109,Menominee,26109,1,1,NEG,1
201-518,2005,26,21-Jul-05,26035,Clare,26035,1,1,NEG,1
201-519,2005,26,21-Jul-05,26091,Lenawee,26091,1,1,NEG,1
201-520,2005,26,21-Jul-05,26105,Mason,26105,1,1,NEG,1
201-521,2005,26,21-Jul-05,26035,Clare,26035,1,1,NEG,1
201-522,2005,26,21-Jul-05,26015,Barry,26015,1,1,NEG,1
201-523,2005,26,21-Jul-05,26105,Mason,26105,1,1,NEG,1
201-524,2005,26,21-Jul-05,26061,Houghton,26061,1,1,NEG,1
201-525,2005,26,21-Jul-05,26013,Baraga,26013,1,1,NEG,1
201-526,2005,26,21-Jul-05,26009,Antrim,26009,1,1,NEG,1
201-527,2005,26,21-Jul-05,26039,Crawford,26039,1,1,NEG,1
201-528,2005,26,21-Jul-05,26017,Bay,26017,1,1,NEG,1
201-529,2005,26,21-Jul-05,26021,Berrien,26021,1,1,NEG,1
201-530,2005,26,21-Jul-05,26069,Iosco,26069,1,1,NEG,1
201-531,2005,26,21-Jul-05,26065,Ingham,26065,1,1,NEG,1
201-532,2005,26,21-Jul-05,26025,Calhoun,26025,1,1,NEG,1
201-533,2005,26,21-Jul-05,26067,Ionia,26067,1,1,NEG,1
201-534,2005,26,21-Jul-05,26105,Mason,26105,1,1,NEG,1
201-535,2005,26,21-Jul-05,26161,Washtenaw,26161,1,1,NEG,1
201-536,2005,26,21-Jul-05,26043,Dickinson,26043,1,1,NEG,1
201-537,2005,26,21-Jul-05,26113,Missaukee,26113,1,1,NEG,1
201-538,2005,26,21-Jul-05,26063,Huron,26063,1,1,NEG,1
201-539,2005,26,21-Jul-05,26035,Clare,26035,1,1,NEG,1
201-540,2005,26,21-Jul-05,26063,Huron,26063,1,1,NEG,1
201-541,2005,26,21-Jul-05,26067,Ionia,26067,1,1,NEG,1
201-542,2005,26,21-Jul-05,26029,Charlevoix,26029,1,1,NEG,1
201-543,2005,26,21-Jul-05,26001,Alcona,26001,1,1,NEG,1
201-544,2005,26,21-Jul-05,26103,Marquette,26103,1,1,NEG,1
201-545,2005,26,21-Jul-05,26017,Bay,26017,1,1,NEG,1
201-546,2005,26,21-Jul-05,26039,Crawford,26039,1,1,NEG,1
201-547,2005,26,21-Jul-05,26097,Mackinac,26097,1,1,NEG,1
201-548,2005,26,21-Jul-05,26017,Bay,26017,1,1,NEG,1
201-549,2005,26,21-Jul-05,26161,Washtenaw,26161,1,1,NEG,1
201-550,2005,26,21-Jul-05,26103,Marquette,26103,1,1,NEG,1
201-551,2005,26,21-Jul-05,26153,Schoolcraft,26153,1,1,NEG,1
201-552,2005,26,21-Jul-05,26043,Dickinson,26043,1,1,NEG,1
201-553,2005,26,21-Jul-05,26011,Arenac,26011,1,1,NEG,1
201-554,2005,26,21-Jul-05,26091,Lenawee,26091,1,1,NEG,1
201-555,2005,26,22-Jul-05,26109,Menominee,26109,1,1,NEG,1
201-556,2005,26,22-Jul-05,26073,Isabella,26073,1,1,NEG,1
201-557,2005,26,22-Jul-05,26141,Presque Isle,26141,1,1,NEG,1
201-558,2005,26,22-Jul-05,26105,Mason,26105,1,1,NEG,1
201-559,2005,26,22-Jul-05,26083,Keweenaw,26083,1,1,NEG,1
201-560,2005,26,22-Jul-05,26151,Sanilac,26151,1,1,NEG,1
201-561,2005,26,22-Jul-05,26129,Ogemaw,26129,1,1,NEG,1
201-562,2005,26,23-Jul-05,26101,Manistee,26101,1,1,NEG,1
201-563,2005,26,23-Jul-05,26157,Tuscola,26157,1,1,NEG,1
201-564,2005,26,23-Jul-05,26093,Livingston,26093,1,1,NEG,1
201-565,2005,26,23-Jul-05,26163,Wayne,26163,1,1,NEG,1
201-566,2005,26,23-Jul-05,26005,Allegan,26005,1,1,NEG,1
201-567,2005,26,24-Jul-05,26009,Antrim,26009,1,1,NEG,1
201-568,2005,26,25-Jul-05,26145,Saginaw,26145,1,1,NEG,1
201-569,2005,26,25-Jul-05,26109,Menominee,26109,1,1,NEG,1
201-570,2005,26,25-Jul-05,26067,Ionia,26067,1,1,NEG,1
201-571,2005,26,25-Jul-05,26101,Manistee,26101,1,1,NEG,1
201-572,2005,26,25-Jul-05,26037,Clinton,26037,1,1,NEG,1
201-573,2005,26,25-Jul-05,26111,Midland,26111,1,1,NEG,1
201-574,2005,26,25-Jul-05,26067,Ionia,26067,1,1,NEG,1
201-575,2005,26,25-Jul-05,26023,Branch,26023,1,1,NEG,1
201-576,2005,26,25-Jul-05,26071,Iron,26071,1,1,NEG,1
201-577,2005,26,25-Jul-05,26155,Shiawassee,26155,1,1,NEG,1
201-578,2005,26,25-Jul-05,26031,Cheboygan,26031,1,1,POS,1
201-579,2005,26,26-Jul-05,26127,Oceana,26127,1,1,NEG,1
201-580,2005,26,26-Jul-05,26129,Ogemaw,26129,1,1,NEG,1
201-581,2005,26,26-Jul-05,26113,Missaukee,26113,1,1,NEG,1
201-582,2005,26,26-Jul-05,26153,Schoolcraft,26153,1,1,NEG,1
201-583,2005,26,26-Jul-05,26001,Alcona,26001,1,1,NEG,1
201-584,2005,26,26-Jul-05,26009,Antrim,26009,1,1,NEG,1
201-585,2005,26,26-Jul-05,26019,Benzie,26019,1,1,NEG,1
201-586,2005,26,26-Jul-05,26147,St Clair,26147,1,1,NEG,1
201-587,2005,26,27-Jul-05,26035,Clare,26035,1,1,NEG,1
201-588,2005,26,27-Jul-05,26023,Branch,26023,1,1,NEG,1
201-589,2005,26,27-Jul-05,26003,Alger,26003,1,1,NEG,1
201-590,2005,26,27-Jul-05,26163,Wayne,26163,1,1,NEG,1
201-591,2005,26,27-Jul-05,26113,Missaukee,26113,1,1,NEG,1
201-592,2005,26,27-Jul-05,26047,Emmet,26047,1,1,NEG,1
201-593,2005,26,27-Jul-05,26027,Cass,26027,1,1,NEG,1
201-594,2005,26,27-Jul-05,26025,Calhoun,26025,1,1,NEG,1
201-595,2005,26,27-Jul-05,26119,Montmorency,26119,1,1,NEG,1
201-596,2005,26,27-Jul-05,26127,Oceana,26127,1,1,NEG,1
201-597,2005,26,27-Jul-05,26105,Mason,26105,1,1,NEG,1
201-598,2005,26,27-Jul-05,26123,Newaygo,26123,1,1,NEG,1
201-599,2005,26,27-Jul-05,26039,Crawford,26039,1,1,NEG,1
201-600,2005,26,27-Jul-05,26083,Keweenaw,26083,1,1,NEG,1
201-601,2005,26,27-Jul-05,26073,Isabella,26073,1,1,NEG,1
201-602,2005,26,27-Jul-05,26067,Ionia,26067,1,1,NEG,1
201-603,2005,26,27-Jul-05,26139,Ottawa,26139,1,1,NEG,1
201-604,2005,26,27-Jul-05,26047,Emmet,26047,1,1,POS,1
201-605,2005,26,28-Jul-05,26109,Menominee,26109,1,1,POS,1
201-606,2005,26,28-Jul-05,26101,Manistee,26101,1,1,NEG,1
201-607,2005,26,28-Jul-05,26025,Calhoun,26025,1,1,NEG,1
201-608,2005,26,28-Jul-05,26147,St Clair,26147,1,1,NEG,1
201-609,2005,26,28-Jul-05,26163,Wayne,26163,1,1,NEG,1
201-610,2005,26,28-Jul-05,26037,Clinton,26037,1,1,NEG,1
201-611,2005,26,28-Jul-05,26129,Ogemaw,26129,1,1,NEG,1
201-612,2005,26,28-Jul-05,26027,Cass,26027,1,1,NEG,1
201-613,2005,26,28-Jul-05,26061,Houghton,26061,1,1,NEG,1
201-614,2005,26,28-Jul-05,26057,Gratiot,26057,1,1,NEG,1
201-615,2005,26,28-Jul-05,26073,Isabella,26073,1,1,NEG,1
201-616,2005,26,28-Jul-05,26165,Wexford,26165,1,1,NEG,1
201-617,2005,26,28-Jul-05,26135,Oscoda,26135,1,1,NEG,1
201-618,2005,26,28-Jul-05,26135,Oscoda,26135,1,1,NEG,1
201-619,2005,26,28-Jul-05,26041,Delta,26041,1,1,NEG,1
201-620,2005,26,28-Jul-05,26043,Dickinson,26043,1,1,NEG,1
201-621,2005,26,28-Jul-05,26093,Livingston,26093,1,1,NEG,1
201-622,2005,26,28-Jul-05,26149,St Joseph,26149,1,1,NEG,1
201-623,2005,26,28-Jul-05,26077,Kalamazoo,26077,1,1,NEG,1
201-624,2005,26,28-Jul-05,26107,Mecosta,26107,1,1,NEG,1
201-625,2005,26,28-Jul-05,26017,Bay,26017,1,1,NEG,1
201-626,2005,26,28-Jul-05,26045,Eaton,26045,1,1,NEG,1
201-627,2005,26,28-Jul-05,26017,Bay,26017,1,1,NEG,1
201-628,2005,26,28-Jul-05,26023,Branch,26023,1,1,NEG,1
201-629,2005,26,28-Jul-05,26021,Berrien,26021,1,1,NEG,1
201-630,2005,26,28-Jul-05,26041,Delta,26041,1,1,NEG,1
201-631,2005,26,28-Jul-05,26009,Antrim,26009,1,1,NEG,1
201-632,2005,26,28-Jul-05,26105,Mason,26105,1,1,NEG,1
201-633,2005,26,28-Jul-05,26063,Huron,26063,1,1,NEG,1
201-634,2005,26,28-Jul-05,26101,Manistee,26101,1,1,NEG,1
201-635,2005,26,28-Jul-05,26093,Livingston,26093,1,1,NEG,1
201-636,2005,26,28-Jul-05,26055,Grand Traverse,26055,1,1,NEG,1
201-637,2005,26,28-Jul-05,26055,Grand Traverse,26055,1,1,NEG,1
201-638,2005,26,28-Jul-05,26095,Luce,26095,1,1,NEG,1
201-639,2005,26,28-Jul-05,26089,Leelanau,26089,1,1,POS,1
201-640,2005,26,29-Jul-05,26015,Barry,26015,1,1,NEG,1
201-641,2005,26,29-Jul-05,26029,Charlevoix,26029,1,1,NEG,1
201-642,2005,26,29-Jul-05,26025,Calhoun,26025,1,1,NEG,1
201-643,2005,26,29-Jul-05,26125,Oakland,26125,1,1,NEG,1
201-644,2005,26,29-Jul-05,26049,Genesee,26049,1,1,NEG,1
201-645,2005,26,29-Jul-05,26153,Schoolcraft,26153,1,1,NEG,1
201-646,2005,26,29-Jul-05,26027,Cass,26027,1,1,NEG,1
201-647,2005,26,29-Jul-05,26105,Mason,26105,1,1,NEG,1
201-648,2005,26,29-Jul-05,26033,Chippewa,26033,1,1,NEG,1
201-649,2005,26,29-Jul-05,26031,Cheboygan,26031,1,1,NEG,1
201-650,2005,26,29-Jul-05,26081,Kent,26081,1,1,NEG,1
201-651,2005,26,29-Jul-05,26073,Isabella,26073,1,1,NEG,1
201-652,2005,26,29-Jul-05,26127,Oceana,26127,1,1,NEG,1
201-653,2005,26,29-Jul-05,26033,Chippewa,26033,1,1,NEG,1
201-654,2005,26,29-Jul-05,26101,Manistee,26101,1,1,NEG,1
201-655,2005,26,29-Jul-05,26161,Washtenaw,26161,1,1,NEG,1
201-656,2005,26,29-Jul-05,26141,Presque Isle,26141,1,1,NEG,1
201-657,2005,26,29-Jul-05,26073,Isabella,26073,1,1,NEG,1
201-658,2005,26,29-Jul-05,26033,Chippewa,26033,1,1,NEG,1
201-659,2005,26,29-Jul-05,26065,Ingham,26065,1,1,NEG,1
201-660,2005,26,30-Jul-05,26145,Saginaw,26145,1,1,NEG,1
201-661,2005,26,30-Jul-05,26043,Dickinson,26043,1,1,NEG,1
201-662,2005,26,30-Jul-05,26093,Livingston,26093,1,1,NEG,1
201-663,2005,26,31-Jul-05,26039,Crawford,26039,1,1,NEG,1
201-664,2005,26,31-Jul-05,26097,Mackinac,26097,1,1,NEG,1
201-665,2006,26,31-Jul-05,26027,Cass,26027,1,1,NEG,1
201-666,2006,26,26-May-06,26041,Delta,26041,1,1,NEG,1
201-667,2006,26,31-May-06,26041,Delta,26041,1,1,NEG,1
201-668,2006,26,1-Jun-06,26087,Lapeer,26087,1,1,NEG,1
201-669,2006,26,6-Jun-06,26123,Newaygo,26123,1,1,NEG,1
201-670,2006,26,7-Jun-06,26163,Wayne,26163,1,1,NEG,1
201-671,2006,26,8-Jun-06,26067,Ionia,26067,1,1,NEG,1
201-672,2006,26,8-Jun-06,26103,Marquette,26103,1,1,NEG,1
201-673,2006,26,11-Jun-06,26021,Berrien,26021,1,1,NEG,1
201-674,2006,26,12-Jun-06,26035,Clare,26035,1,1,NEG,1
201-675,2006,26,13-Jun-06,26155,Shiawassee,26155,1,1,NEG,1
201-676,2006,26,13-Jun-06,26001,Alcona,26001,1,1,NEG,1
201-677,2006,26,13-Jun-06,26147,St Clair,26147,1,1,NEG,1
201-678,2006,26,14-Jun-06,26007,Alpena,26007,1,1,NEG,1
201-679,2006,26,14-Jun-06,26029,Charlevoix,26029,1,1,NEG,1
201-680,2006,26,14-Jun-06,26119,Montmorency,26119,1,1,NEG,1
201-681,2006,26,15-Jun-06,26159,Van Buren,26159,1,1,NEG,1
201-682,2006,26,15-Jun-06,26131,Ontonagon,26131,1,1,NEG,1
201-683,2006,26,15-Jun-06,26137,Otsego,26137,1,1,NEG,1
201-684,2006,26,16-Jun-06,26149,St Joseph,26149,1,1,NEG,1
201-685,2006,26,16-Jun-06,26003,Alger,26003,1,1,NEG,1
201-686,2006,26,16-Jun-06,26139,Ottawa,26139,1,1,NEG,1
201-687,2006,26,16-Jun-06,26129,Ogemaw,26129,1,1,NEG,1
201-688,2006,26,18-Jun-06,26059,Hillsdale,26059,1,1,NEG,1
201-689,2006,26,19-Jun-06,26055,Grand Traverse,26055,1,1,NEG,1
201-690,2006,26,19-Jun-06,26127,Oceana,26127,1,1,NEG,1
201-691,2006,26,20-Jun-06,26119,Montmorency,26119,1,1,NEG,1
201-692,2006,26,20-Jun-06,26147,St Clair,26147,1,1,NEG,1
201-693,2006,26,20-Jun-06,26153,Schoolcraft,26153,1,1,NEG,1
201-694,2006,26,20-Jun-06,26011,Arenac,26011,1,1,NEG,1
201-695,2006,26,20-Jun-06,26033,Chippewa,26033,1,1,NEG,1
201-696,2006,26,20-Jun-06,26051,Gladwin,26051,1,1,NEG,1
201-697,2006,26,20-Jun-06,26001,Alcona,26001,1,1,NEG,1
201-698,2006,26,20-Jun-06,26149,St Joseph,26149,1,1,NEG,1
201-699,2006,26,20-Jun-06,26043,Dickinson,26043,1,1,NEG,1
201-700,2006,26,20-Jun-06,26067,Ionia,26067,1,1,POS,1
201-701,2006,26,21-Jun-06,26141,Presque Isle,26141,1,1,NEG,1
201-702,2006,26,21-Jun-06,26161,Washtenaw,26161,1,1,NEG,1
201-703,2006,26,21-Jun-06,26049,Genesee,26049,1,1,NEG,1
201-704,2006,26,21-Jun-06,26117,Montcalm,26117,1,1,NEG,1
201-705,2006,26,21-Jun-06,26105,Mason,26105,1,1,NEG,1
201-706,2006,26,21-Jun-06,26143,Roscommon,26143,1,1,NEG,1
201-707,2006,26,21-Jun-06,26009,Antrim,26009,1,1,NEG,1
201-708,2006,26,21-Jun-06,26065,Ingham,26065,1,1,NEG,1
201-709,2006,26,22-Jun-06,26143,Roscommon,26143,1,1,NEG,1
201-710,2006,26,22-Jun-06,26067,Ionia,26067,1,1,NEG,1
201-711,2006,26,22-Jun-06,26137,Otsego,26137,1,1,NEG,1
201-712,2006,26,22-Jun-06,26049,Genesee,26049,1,1,NEG,1
201-713,2006,26,22-Jun-06,26095,Luce,26095,1,1,NEG,1
201-714,2006,26,22-Jun-06,26071,Iron,26071,1,1,NEG,1
201-715,2006,26,22-Jun-06,26159,Van Buren,26159,1,1,NEG,1
201-716,2006,26,22-Jun-06,26159,Van Buren,26159,1,1,NEG,1
201-717,2006,26,22-Jun-06,26123,Newaygo,26123,1,1,NEG,1
201-718,2006,26,22-Jun-06,26057,Gratiot,26057,1,1,NEG,1
201-719,2006,26,22-Jun-06,26093,Livingston,26093,1,1,NEG,1
201-720,2006,26,23-Jun-06,26005,Allegan,26005,1,1,NEG,1
201-721,2006,26,23-Jun-06,26035,Clare,26035,1,1,NEG,1
201-722,2006,26,23-Jun-06,26161,Washtenaw,26161,1,1,NEG,1
201-723,2006,26,23-Jun-06,26083,Keweenaw,26083,1,1,NEG,1
201-724,2006,26,23-Jun-06,26065,Ingham,26065,1,1,NEG,1
201-725,2006,26,24-Jun-06,26111,Midland,26111,1,1,NEG,1
